"Código do Produto (60)","Tipo (Produto/Servico)","Nome do Produto (120)",Fornecedor,"ID Fornecedor","Marca (25)","Estoque Mínimo","Estoque Máximo","Estoque Atual","Unidade (06)","Produto Variado (Sim/Não)","Valor Venda (Tabela Padrão)","Valor Custo",Peso,"Peso Liq.",ICMS,IPI,PIS,COFINS,"Unidade tributável","Código Benefício Fiscal","Código CEST","NCM (8)","Origem (0 a 8)","Numero da ordem","Código de Barras (GTIN-8,12,13,14)","Tipo Class. (Fiscal)",Observações,"ID Categoria","ID Subcategoria","Situação (Ativo/Inativo)",Tamanho,"Localização no Estoque"
20894,Produto,"SPIRAL TUBE PRETO  1-2","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","13,00",mt,Não,"4,44","3,16","0,00","0,00","0,00","0,00","0,00","0,00",,,,39269090,0,,7898150982160,,,340802,,Ativo,,
0311210124,Produto,"TE ESGOTO 100MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","0,00",un,Não,"32,18","14,32","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7898527881690,,,377665,,Ativo,,
00124,Produto,"TE INTERNO TRIPLO 1/2 AZUL","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","25,00",pc,Não,"3,44","1,51","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7898003449680,,,340852,,Ativo,,
2090651,Produto,"TE IRRIG SOLD E C/ROSCA 32MM X 3/4","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","48,00",un,Não,"12,02","5,99","0,00","0,00","0,00","0,00","0,00","0,00",,,,84248221,0,,7908593001394,,,340852,,Ativo,,
10774,Produto,"TE IRRIG SOLD E C/ROSCA 50MM X 3/4","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","0,00",un,Não,"16,44","7,32","0,00","0,00","0,00","0,00","0,00","0,00",,,,84248229,0,,7897795003179,,,340852,,Ativo,,
20722,Produto,"TE IRRIGACAO 32MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","0,00",un,Não,"8,96","3,99","0,00","0,00","0,00","0,00","0,00","0,00",,,,84248229,0,,7891960813273,,,340852,,Ativo,,
,Produto,"TE IRRIGACAO 50MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,TIGRE,"0,00","0,00","0,00",UN,Não,"16,44","9,07","0,00","0,00","0,00","0,00","0,00","0,00",,,,84248221,0,,,00,,340852,,Ativo,,
,Produto,"TE IRRIGACAO 75MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,TIGRE,"0,00","0,00","0,00",UN,Não,"36,38","16,20","0,00","0,00","0,00","0,00","0,00","0,00",,,,84248221,0,,,00,,340852,,Ativo,,
1015,Produto,"TE PARA ESGOTO SERIE NORMAL DN 100 X 100 KRONA 066","TORK FERRAMENTAS E UTILIDADES LTDA",38321485,,"0,00","0,00","0,00",un,Não,"35,94","16,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,1100100010158,,,377665,,Ativo,,
,Produto,"TE REDUCAO IRRIG 50MM X 25MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,VIQUA,"0,00","0,00","2,00",UN,Não,"15,26","7,40","0,00","0,00","0,00","0,00","0,00","0,00",,,,84248221,0,,,00,,340852,,Ativo,,
,Produto,"TE REDUCAO IRRIG 50MM X 32MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,VIQUA,"0,00","0,00","0,00",UN,Não,"17,20","7,82","0,00","0,00","0,00","0,00","0,00","0,00",,,,84248221,0,,,,,340852,,Ativo,,
2090611,Produto,"TE REDUCAO IRRIG 50MM X 32MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","0,00",un,Não,"17,56","7,82","0,00","0,00","0,00","0,00","0,00","0,00",,,,84248221,0,,7898010801518,,,340852,,Ativo,,
22216767,Produto,"TE REDUCAO SOLDAVEL 32MM X 25MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","1,00",un,Não,"20,38","9,08","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7897613323038,,,340852,,Ativo,,
0311200115,Produto,"TE REDUCAO SOLDAVEL 50MM X 25MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","0,00",un,Não,"10,76","4,79","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7898527881201,,,340852,,Ativo,,
,Produto,"TE REDUCAO SOLDAVEL 50MM X 32MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,MULTILIT,"0,00","0,00","0,00",UN,Não,"10,18","19,67","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,,00,,340852,,Ativo,,
12.148,Produto,"TE REDUCAO SOLDAVEL 50MM X 32MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","3,00",un,Não,"9,98","4,45","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7899998300468,,,340852,,Ativo,,
0311200132,Produto,"TE SOLDAVEL 25MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","304,00",un,Não,"3,46","0,80","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7898527881287,,,340852,,Ativo,,
0311200133,Produto,"TE SOLDAVEL 32MM","TORK FERRAMENTAS E UTILIDADES LTDA",38321485,,"0,00","0,00","258,00",UN,Não,"8,96","6,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7898527881294,,,340852,,Ativo,,
0311200134,Produto,"TE SOLDAVEL 40MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","0,00",un,Não,"12,40","5,56","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7898527881300,,,340852,,Ativo,,
22200500,Produto,"TE SOLDAVEL 50MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","0,00",UN,Não,"18,42","5,53","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7899349110814,,,340852,,Ativo,,
,Produto,"TE SOLDAVEL E C/ ROSC 25MM X 1/2","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,TIGRE,"0,00","0,00","0,00",UN,Não,"11,50","5,12","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,,00,,340852,,Ativo,,
,Produto,"TE SOLDAVEL E C/ ROSC 32MM X 3/4","TORK FERRAMENTAS E UTILIDADES LTDA",38321485,TIGRE,"0,00","0,00","-15,00",UN,Não,"12,02","6,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,,00,,340852,,Ativo,,
0311200202,Produto,"TE SOLDAVEL E C/ROSCA 25MM X 1/2","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","84,00",pc,Não,"3,90","2,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7898527880297,,,340852,,Ativo,,
0311200203,Produto,"TE SOLDAVEL E C/ROSCA 25MM X 3/4","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","790,00",UN,Não,"4,30","1,91","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7898527886664,,,340852,,Ativo,,
5895,Produto,"TEE 50 MM KRONA","MMH MATERIAIS DE CONSTRUCAO LTDA",37624399,,"0,00","0,00","3,00",un,Não,"38,18","17,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,,,,340852,,Ativo,,
18180,Produto,"TERMINAL PRE ISOL FORQ 1-5MM -4 VERM 100PC - INTELLI","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","165,00",un,Não,"0,66","0,28","0,00","0,00","0,00","0,00","0,00","0,00",,,,85359090,0,,7898427422351,,,340802,,Ativo,,
31959,Produto,"TERMINAL PRE ISOL FORQ 1-5MM -4 VERM 50PC - INTELLI","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","75,00",un,Não,"0,62","0,28","0,00","0,00","0,00","0,00","0,00","0,00",,,,85359090,0,,7898441405835,,,340802,,Ativo,,
18267,Produto,"TERMINAL PRE ISOL FORQ 2-5MM -4 AZUL 100PC - INTELLI","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","274,00",UN,Não,"0,76","0,31","0,00","0,00","0,00","0,00","0,00","0,00",,,,85359090,0,,7898427422511,,,340802,,Ativo,,
31960,Produto,"TERMINAL PRE ISOL FORQ 2-5MM -4 AZUL 50PC - INTELLI","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","102,00",pc,Não,"0,31","0,31",,,,,,,,,,85359090,0,,7898441405866,,,340802,,Ativo,,
18561,Produto,"TERMINAL PRE ISOL PINO  1-5MM -12 VERM 100PC - INTELLI","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","130,00",1,Não,"0,80","0,33","0,00","0,00","0,00","0,00","0,00","0,00",,,,85359090,0,,7898427422337,,,340802,,Ativo,,
18410,Produto,"TERMINAL PRE ISOL PINO  2-5MM -12 AZUL 100PC - INTELLI","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","204,00",UN,Não,"0,90","0,39","0,00","0,00","0,00","0,00","0,00","0,00",,,,85359090,0,,7898427422467,,,340802,,Ativo,,
31958,Produto,"TERMINAL PRE ISOL PINO  2-5MM -12 AZUL 50PC - INTELLI","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","102,00",pc,Não,"0,39","0,39",,,,,,,,,,85359090,0,,7898441405743,,,340802,,Ativo,,
18411,Produto,"TERMINAL PRE ISOL PINO  6-0MM -12 AMAR 100PC - INTELLI","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","85,00",un,Não,"0,75","0,75",,,,,,,,,,85359090,0,,7898427422603,,,340802,,Ativo,,
31590,Produto,"TERMINAL PRE ISOL PINO  6-0MM -13 AMAR 100PC - ROHDINA","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","55,00",pc,Não,"0,52","0,52",,,,,,,,,,85359090,0,,17898639681994,,,340802,,Ativo,,
003043,Produto,"TEXACO HAVOLINE FULL SYNTHETIC MV ATF 1LT","STOP-LUB MT PECAS AUTOMOTIVAS LTDA",39574505,,"0,00","0,00","13,00",un,Não,"110,00","110,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,27101932,0,,,07,,347054,,Ativo,,
23092,Produto,"TH-16 NR 1,0 CV MONOF.IP55.127/220-254V.MT.THEBE C/ RT BOMBA","SO BOMBAS MANUTENCAO E MONTAGEM LTDA LTDA",35942681,,"0,00","0,00","0,00",pc,Não,"2272,40","1349,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,84137090,0,,7894246022505,,,347055,,Ativo,,
19352,Produto,"TH-16 NR 1,5CV MONOF IP23 127/220-254V MT THEBE C/RT 136X3 T","CASA DAS BOMBAS COMERCIO E EQUIPAMENTOS LTDA",34857978,,"0,00","0,00","0,00",un,Não,"2344,83","1392,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,84137080,0,,7894246224596,,,347055,,Ativo,,
000061,Produto,"TOMADA CARRETINHA 6 POLO MACHO","CAIO SILVA DE CARVALHO",37623772,,"0,00","0,00","2,00",un,Não,"50,00","55,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,87169090,0,,7891431450440,07,,347054,,Ativo,,
19185,Produto,"TOMADA EQUILLE 1TO 2P+T 20A PLACA 4X2 - WEG","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","0,00",un,Não,"10,90","7,76","0,00","0,00","0,00","0,00","0,00","0,00",,,,85366910,0,,7909323833056,,,340802,,Ativo,,
9639-1,Produto,"TORNEIRA BOIA INTELIGENTE VAZAO TOTAL - 1","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","0,00",un,Não,"149,20","106,29","0,00","0,00","0,00","0,00","0,00","0,00",,,,84818099,0,,7898689434758,,,361088,,Ativo,,
9640-1,Produto,"TORNEIRA BOIA INTELIGENTE VAZAO TOTAL - 3/4","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","3,00",un,Não,"131,39","93,60","0,00","0,00","0,00","0,00","0,00","0,00",,,,84818099,0,,7898128471368,,,361088,,Ativo,,
43835,Produto,"TRAVA ELAST. EXT. 32,5 - DIVERSOS - 4380 35","MEC ROLAMENTOS E PECAS LTDA",38971493,,"0,00","0,00","2,00",und,Não,"2,00","2,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,73182900,0,,,07,,347054,,Ativo,,
10847,Produto,"TRENA 10 M STARRET","MMH MATERIAIS DE CONSTRUCAO LTDA",37624399,,"0,00","0,00","1,00",un,Não,"75,00","75,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,90178010,0,,,07,,347054,,Ativo,,
53387,Produto,"TRENA MEDIDOR DE DISTANCIA C/ RODA 1000 METROS","AGRO FERRAGENS LUIZAO LTDA",37390798,,"0,00","0,00","1,00",un,Não,"216,15","216,15","0,00","0,00","0,00","0,00","0,00","0,00",,,,90291090,0,,7893946151126,07,,347054,,Ativo,,
005698,Produto,"TRIANGULO SEGURANCA BRANCO ORIGINAL","AUTO VIDROS SINOP LTDA",39574524,,"0,00","0,00","1,00",pc,Não,"25,00","25,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,83100000,0,,7898920271883,07,,347054,,Ativo,,
18425,Produto,"TRILHO CONT 1M X 35MM PERFURADO - AIEDEM","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","0,00",un,Não,"20,06","14,51","0,00","0,00","0,00","0,00","0,00","0,00",,,,72166110,0,,,,,340802,,Ativo,,
002434,Produto,"TRINCO EXT F1000 /91 LE PRETA S/CHAVE","AUTO VIDROS SINOP LTDA",39574524,,"0,00","0,00","1,00",pc,Não,"75,00","75,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,87082993,0,,,07,,347054,,Ativo,,
10716,Produto,"TUBO FLEX SWING PIPE EXTRA FLEXIVEL ( 30CM)- RAIN B","CASA DAS BOMBAS COMERCIO E EQUIPAMENTOS LTDA",34857978,,"0,00","0,00","54,00",MT,Não,"7,92","3,52","0,00","0,00","0,00","0,00","0,00","0,00",,,,84248229,0,,40753810015136,,,340808,,Ativo,,
,Produto,"TUBO FLEX SWING PIPE EXTRA FLEXIVEL ( BOBINA 30)- RAIN BIRD","CASA DAS BOMBAS COMERCIO E EQUIPAMENTOS LTDA",34857978,"RAIN BIRD","0,00","0,00","1,00",UN,Não,"379,58","169,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,84248229,0,,,00,,340808,,Ativo,,
2100812,Produto,"TUBO IRRIGACAO 25MM PN 60","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,VIQUA,"0,00","0,00","2434,00",MT,Não,"2,81","1,92","0,00","0,00","0,00","0,00","0,00","0,00",,,,84248221,0,,,00,,340808,,Ativo,,
10843,Produto,"TUBO IRRIGACAO 25MM PN 60","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","0,00",UN,Não,"4,34","2,97","0,00","0,00","0,00","0,00","0,00","0,00",,,,84248229,0,,7897795005449,,,340808,,Ativo,,
,Produto,"TUBO IRRIGACAO 25MM PN 60 BARRA","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","180,00",UN,Não,"20,92","14,32","0,00","0,00","0,00","0,00","0,00","0,00",,,,84248221,0,,7908593001608,,,340808,,Ativo,,
,Produto,"TUBO IRRIGACAO 32MM PN 60 BARRA","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","60,00",BR,Não,"34,53","23,65","0,00","0,00","0,00","0,00","0,00","0,00",,,,84248221,0,,7908593001615,,,340808,,Ativo,,
2100813,Produto,"TUBO IRRIGACAO 32MM PN60","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,VIQUA,"0,00","0,00","2234,00",MT,Não,"4,91","3,66","0,00","0,00","0,00","0,00","0,00","0,00",,,,84248221,0,,,00,,340808,,Ativo,,
15010126,Produto,"TUBO IRRIGACAO 40MM PN 60","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","0,00",mt,Não,"1,82","1,25","0,00","0,00","0,00","0,00","0,00","0,00",,,,84248221,0,,,,,340808,,Ativo,,
2101022,Produto,"TUBO IRRIGACAO 50MM PN 60","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","71,00",MT,Não,"8,27","5,67","0,00","0,00","0,00","0,00","0,00","0,00",,,,84248221,0,,7908593001745,,,340808,,Ativo,,
365775,Produto,"TUBO IRRIGACAO 50MM PN 60 BARRA","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","35,00",UN,Não,"53,42","36,59","0,00","0,00","0,00","0,00","0,00","0,00",,,,84248229,0,,,,,340808,,Ativo,,
2101031,Produto,"TUBO IRRIGACAO 50MM PN 80","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","0,00",mt,Não,"10,71","7,33","0,00","0,00","0,00","0,00","0,00","0,00",,,,84248221,0,,7908593001790,,,340808,,Ativo,,
,Produto,"TUBO IRRIGACAO 75MM PN 60","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,VIQUA,"0,00","0,00","0,00",UN,Não,"20,07","13,75","0,00","0,00","0,00","0,00","0,00","0,00",,,,84248221,0,,,00,,340808,,Ativo,,
,Produto,"Tubo PELBD 16MM PN25",,0,,"0,00","0,00","0,00",MT,Não,"825,24","489,90","0,00","0,00","0,00","0,00","0,00","0,00",,,,84248221,0,,,00,,340808,,Ativo,,
0303200005,Produto,"TUBO SOLDAVEL CL 15 DE 25MM 6M BARRA","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","15,00",1,Não,"3,98","16,59","0,00","0,00","0,00","0,00","0,00","0,00",,,,39172300,0,,7898527884493,,,340808,,Ativo,,
0303200006,Produto,"TUBO SOLDAVEL CL 15 DE 32MM 6M","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","0,00",1,Não,"9,74","6,67","0,00","0,00","0,00","0,00","0,00","0,00",,,,39172300,0,,7898527884509,,,340808,,Ativo,,
0303200008,Produto,"TUBO SOLDAVEL CL 15 DE 50MM 6M","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","0,00",1,Não,"12,78","10,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,39172300,0,,7898527884523,,,340808,,Ativo,,
11.354,Produto,"TUBO SOLDAVEL CL 15 DE 50MM 6M","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","0,00",mt,Não,"10,38","56,99","0,00","0,00","0,00","0,00","0,00","0,00",,,,39172300,0,,7898394632296,,,340808,,Ativo,,
23605,Produto,"TUBO TERMORRETRATIL AZUL   1 4","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","0,00",mt,Não,"1,82","1,25","0,00","0,00","0,00","0,00","0,00","0,00",,,,39173290,0,,,,,340808,,Ativo,,
23611,Produto,"TUBO TERMORRETRATIL PRETO    1 8","PARANA COMERCIO DE MATERIAIS ELETRICOS E SERVICOS LTDA",33950773,,"0,00","0,00","0,00",mt,Não,"1,09","0,75","0,00","0,00","0,00","0,00","0,00","0,00",,,,39173290,0,,,,,340808,,Ativo,,
1277,Produto,"UNIAO INTERNA 1/2 AZUL","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","10,00",un,Não,"0,96","0,43","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7898003449710,,,340852,,Ativo,,
22220250,Produto,"UNIAO SOLDAVEL 25MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","3,00",un,Não,"20,96","3,80","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7897613323175,,,340852,,Ativo,,
22220322,Produto,"UNIAO SOLDAVEL 32MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","74,00",UN,Não,"40,18","20,86","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7897613323182,,,340852,,Ativo,,
22220403,Produto,"UNIAO SOLDAVEL 40MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","0,00",un,Não,"69,84","38,98","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,7897613323199,,,340852,,Ativo,,
,Produto,"UNIAO SOLDAVEL 50MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","5,00",UN,Não,"43,38","16,54","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,,00,,340852,,Ativo,,
,Produto,"UNIAO SOLDAVEL 75MM","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,TIGRE,"0,00","0,00","1,00",UN,Não,"390,15","231,61","0,00","0,00","0,00","0,00","0,00","0,00",,,,39174090,0,,,00,,340852,,Ativo,,
10928,Produto,"VALVULA P/ IRRIG. 100 DV 1 RAIN BIRD","CASA DAS BOMBAS COMERCIO E EQUIPAMENTOS LTDA",34857978,,"0,00","0,00","1,00",un,Não,"155,88","155,88",,,,,,,,,,84248229,0,,,,,344227,,Ativo,,
12411,Produto,"VALVULA P/ IRRIG. 100 DVF 1 RAIN BIRD","CASA DAS BOMBAS COMERCIO E EQUIPAMENTOS LTDA",34857978,,"0,00","0,00","1,00",un,Não,"166,63","166,63",,,,,,,,,,84248229,0,,40739460014026,,,344227,,Ativo,,
10775,Produto,"VALVULA P/ IRRIG. 100 HV 1 RAIN BIRD","CASA DAS BOMBAS COMERCIO E EQUIPAMENTOS LTDA",34857978,,"0,00","0,00","150,00",un,Não,"235,84","105,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,84248229,0,,20077985025179,,,344227,,Ativo,,
14850,Produto,"VALVULA P/ IRRIG. 100 PGA 1 RAIN BIRD","CASA DAS BOMBAS COMERCIO E EQUIPAMENTOS LTDA",34857978,,"0,00","0,00","1,00",un,Não,"633,79","376,25","0,00","0,00","0,00","0,00","0,00","0,00",,,,84248229,0,,40739460001972,,,344227,,Ativo,,
10776,Produto,"VALVULA P/ IRRIG. 150 PGA 1-1/2 RAIN BIRD","CASA DAS BOMBAS COMERCIO E EQUIPAMENTOS LTDA",34857978,"RAIN BIRD","0,00","0,00","8,00",UN,Não,"591,26","351,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,84248229,0,,,00,,344227,,Ativo,,
10785,Produto,"VALVULA P/ IRRIG. 200 PGA 2 RAIN BIRD",,34857978,"RAIN BIRD","0,00","0,00","0,00",UN,Não,"987,12","586,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,84248229,0,,,,,344227,,Ativo,,
,Produto,"VALVULA RETENAO VERTICAL 1 REMADI","AAGUA COMERCIO E DISTRIBUICAO DE MATERIAIS HIDRAULICOS LTDA",33950911,,"0,00","0,00","0,00",UN,Não,"114,80","51,11","0,00","0,00","0,00","0,00","0,00","0,00",,,,84813000,0,,,00,,344227,,Ativo,,
22228,Produto,"WDM CONJ. BOMBA SUB 4SP 4/07 1,0CV MONOF. 230V - 2F","CASA DAS BOMBAS COMERCIO E EQUIPAMENTOS LTDA",34857978,,"0,00","0,00","1,00",pc,Não,"1980,97","980,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,84137010,0,,,,,347055,,Ativo,,
22227,Produto,"WDM CONJ. BOMBA SUB 4SP 7/06 1,5CV MONOF. 230V - 2F","CASA DAS BOMBAS COMERCIO E EQUIPAMENTOS LTDA",34857978,,"0,00","0,00","1,00",pc,Não,"2546,96","1260,00","0,00","0,00","0,00","0,00","0,00","0,00",,,,84137010,0,,,,,347055,,Ativo,,
